lat,lng,height
34.27851,-101.21838,942.37
26.44550,-97.68179,-17.62
34.29092,-101.21455,942.75
26.46440,-97.64299,-17.60
34.28119,-101.20194,939.82
45.50264,-120.71638,561.43
33.70960,-101.51283,937.47
35.94582,-98.65584,536.73
26.48830,-97.64279,-18.37
26.44740,-97.67609,-17.34
34.32795,-101.21781,942.40
33.72761,-101.49421,939.85
32.54310,-99.52859,555.39
34.27947,-101.19856,938.14
34.28610,-101.24038,944.94
33.69930,-101.49464,937.12
32.46289,-100.75809,684.84
47.33139,-97.90559,432.13
34.30697,-101.23278,943.62
26.44599,-97.67879,-17.57
34.31313,-101.24671,945.17
47.33119,-97.89279,430.21
26.47660,-97.70179,-17.04
26.41630,-97.69830,-16.32
26.45410,-97.61009,-18.72
26.49290,-97.63500,-18.47
26.49639,-97.60899,-19.12
39.99389,-94.48650,288.86
34.30172,-101.22528,944.20
35.97384,-98.70107,563.23
32.48089,-100.73399,688.48
26.46720,-97.63769,-17.64
35.97371,-98.69673,562.84
35.96076,-98.74073,549.62
34.33036,-101.24786,949.93
34.29380,-101.24709,945.41
26.44400,-97.72489,-16.33
40.00059,-94.46369,289.78
35.96135,-98.68543,562.51
35.96251,-98.74578,547.40
36.00474,-98.69285,552.31
35.93641,-98.67540,553.68
36.00456,-98.71458,560.04
33.74292,-101.48998,938.94
26.47550,-97.66460,-18.42
35.95878,-98.67816,558.97
35.94508,-98.63871,513.02
33.70570,-101.50069,939.17
35.99345,-98.62960,507.91
34.34692,-101.24362,949.28
26.45500,-97.66309,-17.70
26.46250,-97.73560,-16.34
34.27685,-101.21597,942.41
26.46110,-97.74490,-16.31
35.96079,-98.66043,538.47
35.99052,-98.75195,544.86
35.98394,-98.70349,560.18
32.52649,-99.55709,539.33
35.95758,-98.71803,558.77
35.95184,-98.73266,550.88
26.49433,-98.69290,120.52
21.61670,-158.03079,285.06
20.79300,-156.53508,382.16
20.79580,-156.53789,451.69
20.79410,-156.53578,408.95
21.59820,-158.02319,367.43
20.79106,-156.53322,332.92
20.79203,-156.53413,357.30
46.49699,-117.81448,581.83
46.47300,-117.84769,583.60
46.48100,-117.79179,611.79
46.49540,-117.80929,591.06
46.47310,-117.85188,578.52
46.47619,-117.82059,583.91
46.47379,-117.81869,585.98
40.84286,-76.12965,519.61
40.82179,-76.26929,496.05
46.49589,-117.81209,589.46
46.47829,-117.82118,585.09
46.47789,-117.78828,622.37
46.47249,-117.82639,599.19
46.49450,-117.79709,590.51
43.36419,-95.23649,418.80
40.84469,-76.17130,535.05
40.85789,-76.11360,549.53
40.84329,-76.17490,534.59
46.48019,-117.80349,613.35
46.48089,-117.80639,613.20
26.45460,-97.60669,-19.05
40.81609,-76.29390,476.46
47.35079,-97.95629,417.63
34.27784,-101.19269,934.54
32.47170,-100.74559,709.04
32.49759,-99.46729,581.51
35.96050,-98.65595,539.96
34.30071,-101.19627,939.67
35.95865,-98.65178,528.00
34.30211,-101.20037,940.12
39.88009,-78.91869,860.26
35.97442,-98.64928,534.29
39.88239,-78.91670,858.55
32.53009,-99.46699,578.69
35.97973,-98.65788,540.54
35.95160,-98.72336,552.00
35.99083,-98.76268,541.37
35.94982,-98.68728,559.58
35.96287,-98.66679,545.33
32.48949,-99.48199,583.91
26.49820,-97.60659,-18.45
35.94592,-98.71516,554.01
26.48790,-97.67979,-18.06
35.97575,-98.71901,559.36
43.36159,-95.30709,426.73
26.52669,-98.74249,121.21
35.98365,-98.68158,561.25
35.96608,-98.68026,554.72
35.97740,-98.73360,556.85
26.50573,-98.61463,110.86
35.99537,-98.61635,494.68
26.62984,-98.65405,136.51
35.98948,-98.64037,514.23
35.95417,-98.70213,558.40
36.02733,-98.74893,552.11
35.96650,-98.66999,557.04
36.01238,-98.76350,544.72
35.99352,-98.63368,504.70
35.94647,-98.71983,553.79
26.49869,-98.68557,117.39
35.99474,-98.62354,500.25
35.94794,-98.66912,557.10
35.94770,-98.67487,554.68
36.00341,-98.68739,557.72
26.51807,-98.68072,107.40
36.02712,-98.75417,550.20
36.02633,-98.74503,554.56
35.96955,-98.71492,563.78
26.46130,-97.73819,-16.40
36.02721,-98.72324,557.38
26.43430,-97.74229,-16.16
26.51016,-98.69868,122.06
26.47070,-97.72910,-16.97
26.63564,-98.66271,138.88
26.41387,-98.63349,74.21
35.93736,-98.66213,541.91
35.92592,-98.67105,554.67
35.93641,-98.65805,542.76
26.57872,-98.68340,132.00
35.98190,-98.66565,552.64
35.95584,-98.71427,556.36
26.57659,-98.68690,133.37
26.62718,-98.65713,136.31
26.47380,-97.71330,-16.83
32.48239,-99.49320,584.57
35.98795,-98.71438,563.62
36.01398,-98.72237,560.18
35.96737,-98.71094,559.41
35.98853,-98.65880,542.52
26.42004,-98.62866,78.40
35.92576,-98.66303,552.92
36.01263,-98.74505,550.97
35.98063,-98.66195,551.29
35.97385,-98.61599,490.75
35.94814,-98.68285,559.64
35.95120,-98.69188,559.36
26.53080,-98.73991,119.57
26.63449,-98.64729,134.69
36.00915,-98.72834,559.82
35.97973,-98.71426,562.53
35.94665,-98.73001,549.55
36.01624,-98.75868,550.17
26.49342,-98.63420,89.75
36.02704,-98.73006,557.24
35.96471,-98.74948,547.16
35.95449,-98.69796,558.55
26.44969,-98.61558,98.88
26.51228,-98.68765,125.20
32.46989,-100.77889,658.82
35.96592,-98.69692,567.11
35.99102,-98.71759,561.57
26.62199,-98.66339,136.91
35.95373,-98.73661,548.50
35.95277,-98.74134,548.31
35.97912,-98.73729,551.28
26.47380,-97.71679,-17.07
36.01557,-98.74796,550.14
26.54054,-98.69234,127.58
26.62445,-98.66011,136.77
26.47231,-98.71518,100.21
26.62058,-98.65048,132.10
26.53802,-98.69521,125.24
35.93739,-98.66645,552.84
36.00510,-98.72181,559.54
46.51230,-117.81068,506.63
26.34919,-98.57669,62.50
26.49808,-98.69058,119.31
26.50455,-98.69190,124.37
35.98063,-98.75279,548.03
35.93644,-98.67111,548.54
35.97901,-98.71023,558.98
26.60296,-98.68256,136.50
35.94679,-98.67913,559.23
26.55184,-98.69513,133.37
26.41661,-98.63097,75.41
26.48462,-98.69730,114.48
35.99103,-98.76679,540.22
26.62320,-98.64706,132.56
26.64432,-98.65879,140.78
26.52462,-98.71748,123.95
34.27455,-101.20941,942.04
26.58145,-98.66964,122.79
36.00303,-98.70065,555.55
35.93638,-98.67910,548.23
26.55473,-98.72084,133.45
26.54111,-98.72068,126.75
26.54822,-98.71005,127.20
36.00551,-98.72589,559.63
26.54371,-98.69038,128.30
35.97636,-98.62408,501.32
26.51842,-98.67693,106.04
35.98288,-98.69937,560.36
26.50450,-98.62091,104.93
36.02744,-98.71873,560.82
26.47970,-98.70905,105.80
35.96598,-98.75483,547.38
26.63774,-98.65984,139.15
26.63382,-98.66581,140.11
26.52552,-98.72892,124.49
35.98073,-98.67417,547.68
26.54730,-98.69932,130.66
26.58140,-98.68040,130.66
35.98349,-98.69323,555.54
26.56516,-98.70716,119.79
26.63746,-98.64434,133.52
26.41318,-98.63728,72.68
26.58819,-98.68662,133.00
26.57349,-98.70086,127.94
26.42957,-98.62471,86.09
26.56996,-98.69226,136.53
26.35740,-98.58546,64.60
26.49894,-98.62536,95.53
26.54410,-98.70047,128.73
26.52428,-98.73270,127.36
36.01232,-98.73127,556.60
26.58407,-98.68838,129.94
26.42550,-98.62576,85.06
35.97718,-98.74912,551.11
26.54360,-98.71429,135.90
26.55359,-98.72412,126.88
26.59960,-98.67110,129.94
26.50665,-98.68793,124.15
26.55448,-98.69360,132.12
35.98991,-98.66971,536.82
26.61410,-98.67235,135.12
26.55163,-98.70889,127.71
26.56525,-98.68320,127.06
26.60776,-98.66095,127.47
26.64123,-98.63657,129.18
26.47651,-98.71195,106.73
26.64838,-98.65803,142.50
26.53492,-98.71389,137.06
26.60419,-98.67844,135.96
26.55744,-98.69320,128.35
26.36241,-98.58059,65.74
35.98999,-98.67410,550.64
26.42963,-98.57398,95.21
26.51204,-98.68263,118.62
26.62614,-98.64401,132.78
26.59454,-98.67704,132.97
46.54839,-117.78719,463.46
35.92582,-98.66702,555.07
26.48929,-98.69292,115.44
26.63949,-98.64054,131.81
26.62363,-98.68433,130.64
26.52839,-98.61829,105.94
26.60289,-98.66872,129.87
26.57556,-98.67090,120.58
26.60097,-98.68622,132.68
26.59679,-98.67401,132.44
26.60570,-98.66517,129.69
26.55550,-98.70802,124.98
26.36534,-98.56855,70.66
26.48368,-98.70196,110.15
26.59110,-98.68445,132.02
26.43622,-98.61586,94.68
26.62528,-98.68114,134.98
26.48174,-98.70538,106.75
26.59318,-98.68121,130.87
45.94669,-120.23369,792.70
26.56811,-98.70189,127.93
26.62719,-98.67810,135.28
26.63204,-98.65057,135.96
26.54984,-98.69758,133.62
26.61191,-98.67585,134.09
26.62859,-98.67477,137.74
39.97459,-94.56389,292.35
26.61897,-98.66587,136.92
26.53364,-98.71825,126.52
26.62787,-98.63995,132.38
26.56743,-98.67906,124.27
26.57345,-98.68982,136.56
26.57311,-98.67394,124.88
26.57008,-98.67625,125.87
26.56660,-98.69481,132.24
26.54526,-98.71130,131.45
26.54193,-98.71729,137.35
26.61615,-98.66876,136.35
26.53141,-98.72371,121.23
26.52802,-98.72584,117.57
43.77199,-75.59140,509.68
26.60980,-98.67942,135.94
43.80829,-75.61220,464.63
43.80279,-75.61570,478.19
43.81879,-75.59970,435.27
43.83109,-75.61270,417.14
43.81749,-75.61430,442.59
43.81319,-75.60730,450.30
43.77919,-75.58900,496.12
43.80289,-75.60520,465.96
43.81479,-75.60940,449.97
43.80989,-75.60160,459.71
43.80609,-75.59190,441.57
43.82629,-75.59620,404.93
43.82759,-75.60319,423.47
43.82999,-75.61000,419.00
43.82859,-75.60609,427.41
43.81149,-75.60380,458.79
43.80549,-75.60820,466.55
43.82219,-75.60680,442.27
43.80939,-75.61490,466.72
43.80839,-75.59940,455.61
43.82369,-75.60970,441.33
43.81619,-75.61190,449.33
43.80385,-75.61875,485.69
43.80399,-75.58880,436.24
43.82079,-75.61719,449.95
43.81089,-75.61790,464.55
26.40876,-98.57691,88.49
36.01196,-98.66398,521.50
43.78169,-75.62560,504.83
43.77149,-75.57850,488.24
43.80529,-75.62110,480.17
35.99030,-98.72325,559.72
43.79749,-75.60830,482.88
43.80639,-75.64750,475.95
43.77569,-75.58410,495.92
43.77389,-75.59690,504.28
43.78829,-75.57340,450.87
43.79699,-75.62730,484.60
43.78549,-75.61710,493.48
43.79499,-75.57940,445.92
43.82859,-75.63959,450.60
43.79729,-75.63740,503.25
43.77039,-75.55590,450.66
43.81639,-75.65580,467.20
43.82529,-75.62760,450.25
43.81889,-75.62830,457.04
43.83619,-75.63800,428.13
43.78479,-75.56900,450.05
43.77259,-75.59440,507.26
43.77899,-75.56110,451.89
43.77119,-75.55880,451.04
43.78929,-75.57660,458.93
43.79299,-75.59700,492.58
26.35243,-98.57587,65.07
43.78559,-75.62940,493.59
43.80549,-75.64320,479.52
43.77909,-75.57220,472.33
43.77419,-75.58179,491.14
43.79549,-75.62160,487.40
43.81749,-75.66710,455.22
43.82649,-75.63030,448.05
43.81169,-75.67920,449.27
43.77959,-75.61830,498.48
43.80069,-75.59440,452.78
43.83529,-75.63530,430.37
43.80749,-75.65040,472.83
43.77359,-75.56300,469.25
43.79719,-75.58910,461.11
43.80579,-75.66600,466.68
43.80169,-75.60180,461.91
43.78009,-75.57740,480.45
43.77979,-75.64030,501.79
43.79649,-75.58610,457.47
43.80819,-75.65359,471.97
43.77779,-75.61530,510.75
43.78109,-75.57999,484.90
43.78629,-75.57130,444.64
43.80349,-75.63000,483.32
43.80739,-75.62430,480.90
43.79229,-75.64440,490.05
43.80709,-75.66840,462.04
43.80619,-75.63399,480.53
43.78389,-75.61060,497.35
43.78079,-75.64300,491.54
43.78669,-75.60220,485.44
43.82149,-75.63560,461.58
43.82019,-75.63080,455.29
43.79009,-75.61180,497.28
43.80179,-75.61290,474.58
43.77689,-75.58670,496.75
43.80849,-75.62700,479.54
43.79159,-75.62775,492.85
43.79549,-75.60360,484.48
43.77559,-75.61310,506.71
46.37970,-117.80679,846.45
43.77289,-75.57040,484.97
43.79529,-75.56860,417.78
43.79179,-75.63580,490.91
43.80909,-75.63670,484.03
43.82779,-75.63420,440.44
26.35875,-98.57195,67.96
43.82219,-75.62020,449.29
43.81029,-75.64130,470.96
43.80469,-75.66330,472.30
43.79069,-75.59410,485.13
26.35465,-98.58753,63.10
43.80965,-75.65588,473.69
20.82250,-156.55519,953.88
20.82480,-156.55618,984.05
20.82360,-156.55559,966.45
21.60650,-158.02478,335.93
21.60820,-158.02548,330.67
21.59990,-158.02379,358.02
21.60990,-158.02629,321.22
20.79520,-156.53668,435.12
46.48430,-117.84338,563.77
46.47539,-117.76868,644.83
46.48329,-117.84089,570.26
46.48529,-117.84559,555.79
46.47329,-117.76798,642.02
46.48700,-117.84728,561.11
46.47689,-117.77068,646.16
46.47889,-117.77179,632.89
40.85949,-76.11100,558.00
46.47249,-117.76539,649.19
40.84159,-76.20660,490.71
40.82109,-76.27650,497.40
40.81203,-76.32355,483.98
46.48129,-117.77229,622.62
40.82779,-76.25320,481.87
40.85652,-76.11627,555.46
40.83709,-76.21609,483.73
40.81519,-76.29740,478.30
40.82679,-76.25650,476.67
40.85109,-76.14500,544.49
40.84342,-76.15241,526.87
46.49909,-117.81939,577.67
46.49939,-117.82378,568.93
46.48249,-117.80819,602.07
40.82289,-76.26610,476.02
34.28717,-101.19046,938.27
32.52919,-99.46999,588.06
34.30392,-101.20488,939.17
32.49849,-99.46449,579.80
47.35079,-97.96039,417.64
39.87539,-78.92300,835.33
39.87289,-78.92509,829.30
39.87779,-78.92070,844.02
47.33719,-97.96469,424.19
39.88449,-78.91510,857.76
35.97561,-98.63416,516.18
35.97675,-98.62801,525.07
43.82029,-75.59080,421.73
43.80989,-75.58870,439.83
43.82019,-75.60290,435.34
46.37890,-117.80489,843.57
46.37690,-117.78699,842.51
46.37750,-117.80128,849.51
46.37759,-117.80359,845.79
46.38879,-117.81599,811.67
26.36131,-98.56947,68.96
46.58419,-117.83559,460.18
46.58680,-117.80598,418.76
43.79399,-75.64840,485.90
36.01389,-98.71814,562.33
46.58219,-117.79419,386.99
43.83729,-75.64090,424.82
43.81099,-75.65840,471.66
46.58529,-117.80399,419.18
46.37940,-117.80978,839.28
43.78329,-75.56660,450.73
43.79569,-75.58320,455.12
46.58853,-117.80681,414.09
43.80669,-75.67810,457.80
26.36506,-98.57855,66.52
46.58239,-117.83449,453.22
26.35968,-98.58280,65.93
46.58550,-117.79968,409.48
43.77999,-75.56380,450.86
26.35525,-98.57395,65.97
42.17951,-77.52058,646.90
39.88839,-96.37277,416.36
42.33470,-94.15142,319.96
46.49984,-110.27183,1467.80
46.49953,-110.27181,1467.79
46.49844,-110.27180,1468.42
39.89251,-96.35334,421.25
34.70517,-102.62888,1197.33
46.50040,-110.27182,1468.02
34.72684,-102.63101,1199.75
31.26952,-99.86234,631.08
46.50106,-110.27181,1467.70
31.25972,-99.84844,630.47
34.70399,-102.62495,1195.66
31.22694,-99.86705,608.71
39.89247,-96.36158,421.52
46.49692,-110.27178,1464.52
31.26108,-99.96304,591.49
46.49488,-110.27180,1460.54
34.72547,-102.62695,1198.48
46.49611,-110.27179,1462.48
46.50011,-110.27181,1467.86
46.49651,-110.27181,1463.28
46.49925,-110.27181,1467.91
46.49569,-110.27180,1461.74
34.70041,-102.61327,1192.82
34.70874,-102.64159,1202.30
46.49870,-110.27178,1468.33
46.50064,-110.27181,1468.00
39.86112,-96.37238,404.86
39.87155,-96.36267,416.32
34.74479,-102.65308,1200.93
42.39448,-94.25952,322.89
46.49773,-110.27180,1467.76
42.30683,-94.12251,322.79
39.89245,-96.36622,416.17
31.22687,-99.87099,611.79
31.22871,-99.95380,636.76
46.49733,-110.27178,1466.18
39.82592,-96.35540,403.63
39.84852,-96.36176,406.15
39.85326,-96.37213,403.98
31.22696,-99.86298,603.90
46.49816,-110.27180,1468.18
34.73089,-102.63948,1201.70
39.82126,-96.38605,397.57
39.88728,-96.37677,410.79
34.72272,-102.61885,1195.63
31.22673,-99.87492,611.28
34.73163,-102.64347,1202.52
31.21936,-99.87950,616.04
31.22545,-99.94988,634.22
34.72133,-102.61481,1194.35
31.24872,-99.90298,631.68
34.70281,-102.62106,1194.81
42.36005,-94.19891,325.65
34.72408,-102.62291,1197.20
31.27327,-99.88308,629.57
34.70162,-102.61717,1193.98
39.87803,-96.35400,413.40
31.24739,-99.88275,615.53
34.70596,-102.63303,1198.91
42.38064,-94.15210,313.89
42.29984,-94.23464,326.17
39.82011,-96.37630,395.27
42.34908,-94.15347,318.28
42.36681,-94.20875,324.18
20.81950,-156.55319,890.02
20.82050,-156.55388,908.42
20.82150,-156.55449,934.06
46.48900,-117.79398,598.68
46.49079,-117.79479,598.44
40.81249,-76.31490,493.46
40.84649,-76.18990,489.86
40.82839,-76.24960,487.49
40.81939,-76.28310,483.08
40.82889,-76.24599,480.04
40.84559,-76.19360,486.18
40.82959,-76.24260,472.07
36.00990,-98.67520,538.03
35.97375,-98.63965,523.56
35.97413,-98.64449,536.01
36.01188,-98.66847,528.30
46.39019,-117.83109,769.54
46.37769,-117.78869,836.33
46.39079,-117.82629,774.18
46.37460,-117.78478,848.44
46.38659,-117.81019,814.97
46.37740,-117.79909,861.38
46.37679,-117.79218,836.26
46.38959,-117.82039,798.68
46.38919,-117.81818,807.41
46.39050,-117.82869,774.64
46.37369,-117.78049,841.26
46.38559,-117.80839,825.42
46.38796,-117.78412,814.36
46.38839,-117.81379,805.06
46.36630,-117.86108,762.20
46.38749,-117.81199,808.05
46.37609,-117.79758,856.04
46.38979,-117.82459,783.12
46.39099,-117.83279,763.69
46.37420,-117.78268,844.69
46.37579,-117.88519,714.10
39.81046,-96.37808,386.86
39.82236,-96.39497,389.22
39.89227,-96.35746,421.79
39.87840,-96.35828,415.11
39.82560,-96.35944,399.47
31.24755,-99.85007,620.57
42.32036,-94.23052,326.67
46.58369,-117.79678,365.42
42.30082,-94.24062,326.37
39.83354,-96.35564,392.65
42.30654,-94.19528,326.83
42.34234,-94.15717,319.42
34.69924,-102.60937,1191.18
39.82886,-96.35319,403.51
31.25493,-99.86466,621.33
31.26106,-99.91018,635.73
42.33765,-94.20019,324.53
31.25093,-99.86087,612.80
42.38066,-94.17136,318.11
31.24872,-99.89900,627.48
42.36545,-94.20005,323.49
42.29878,-94.12387,322.71
39.82997,-96.37870,393.53
42.32361,-94.21963,326.29
34.72724,-102.65140,1201.22
31.27289,-99.87877,634.09
42.31225,-94.15173,324.71
42.30860,-94.22859,325.43
42.33326,-94.21235,327.29
42.33467,-94.17079,324.56
42.36235,-94.21072,324.31
39.85883,-96.36079,410.62
42.34168,-94.13893,318.66
42.36633,-94.12831,315.98
42.31898,-94.13332,324.02
39.85162,-96.37980,402.32
31.24889,-99.93823,635.63
31.24582,-99.87873,610.60
42.28400,-94.20540,325.19
31.25913,-99.87497,617.13
31.27287,-99.89197,627.39
42.37761,-94.22496,324.88
32.53270,-107.50559,1399.19
31.24872,-99.89500,626.45
42.35925,-94.13041,315.17
31.27296,-99.87431,627.03
42.30596,-94.12843,323.18
39.86307,-96.35800,412.54
42.37454,-94.19937,320.98
42.34822,-94.11752,316.73
42.36353,-94.15160,319.23
42.39035,-94.25307,323.30
42.37466,-94.17246,317.43
42.31940,-94.18848,325.85
46.49897,-110.27180,1468.13
42.34408,-94.12358,318.04
41.22800,-94.15596,338.06
31.25319,-99.94757,623.62
34.73018,-102.63540,1200.79
32.56459,-107.50149,1421.50
42.31649,-94.15709,326.24
32.56020,-107.52119,1430.99
31.24875,-99.85729,610.18
34.69806,-102.60547,1189.60
32.56879,-107.51129,1432.55
31.24848,-99.88701,620.11
42.29092,-94.22120,321.86
42.34528,-94.17510,324.06
41.18285,-94.15723,346.75
42.31836,-94.21384,327.34
42.37322,-94.15106,319.88
42.35137,-94.17223,321.93
32.54010,-107.50949,1406.80
32.57560,-107.50569,1432.39
32.54299,-107.51119,1410.80
42.29985,-94.22563,324.08
41.18441,-94.15386,349.62
32.56580,-107.51029,1429.51
32.53910,-107.49569,1400.22
42.38965,-94.23961,322.87
42.32254,-94.20519,328.71
42.37852,-94.13917,316.58
31.23172,-99.96326,631.38
41.67309,-70.58460,17.65
42.38224,-94.22823,325.48
42.30463,-94.21802,323.02
42.31444,-94.23048,328.08
42.36430,-94.17258,320.33
39.81128,-96.39409,389.96
42.37752,-94.13152,315.69
31.25628,-99.86859,615.59
32.56839,-107.50319,1425.32
42.30124,-94.19867,324.81
32.54760,-107.49709,1407.48
42.35917,-94.13877,316.92
32.57219,-107.51269,1435.43
32.57090,-107.52149,1440.30
42.32062,-94.20928,328.06
42.30180,-94.13102,324.29
42.30661,-94.23459,326.42
42.30508,-94.21046,324.62
42.31892,-94.14338,323.91
42.29985,-94.20509,323.77
42.35209,-94.14794,317.88
42.28671,-94.21103,321.81
39.82121,-96.38029,399.31
42.29114,-94.24075,325.42
42.33807,-94.18166,324.38
31.26149,-99.95770,607.32
42.38085,-94.23747,324.62
31.26895,-99.89652,626.70
31.21946,-99.88751,622.64
32.56570,-107.52139,1437.09
41.09539,-87.85139,154.97
42.37850,-94.24548,323.09
42.32924,-94.19138,327.44
31.26314,-99.85384,631.33
42.31206,-94.13240,322.16
42.35876,-94.17143,322.16
32.55380,-107.50089,1415.07
46.49528,-110.27180,1461.09
42.36037,-94.19460,324.18
41.23286,-94.14899,341.29
42.32214,-94.16208,324.80
42.31338,-94.20860,325.39
42.30909,-94.11835,324.71
32.53669,-107.50779,1403.50
42.33258,-94.13722,320.88
41.17311,-94.11318,345.38
42.33677,-94.12807,320.27
42.30482,-94.16734,323.34
31.21953,-99.89189,621.89
42.35203,-94.16202,318.97
32.55170,-107.51279,1420.22
31.25612,-99.91401,628.83
32.55470,-107.51759,1424.71
39.87081,-96.38002,406.71
41.20561,-94.11845,336.69
31.23058,-99.95822,634.80
32.57550,-107.52139,1442.88
31.25284,-99.94284,632.10
41.66289,-106.04399,2175.37
32.55059,-107.49909,1411.16
32.55750,-107.51949,1427.63
42.32228,-94.16747,326.35
39.82262,-96.39082,390.58
41.19677,-94.13736,347.69
42.29914,-94.21774,323.97
32.57560,-107.51419,1438.66
42.31526,-94.16702,324.88
31.27125,-99.86633,627.12
42.35573,-94.20614,323.67
42.30367,-94.15940,323.25
32.54620,-107.51289,1415.11
41.64999,-106.05979,2185.26
40.15020,-88.29142,207.27
39.87064,-96.37592,409.07
41.18003,-94.13150,345.09
41.66479,-106.04399,2185.52
32.53650,-107.49379,1397.24
41.20199,-94.16296,347.66
41.21915,-94.13596,342.07
32.52919,-107.50349,1395.62
41.19312,-94.14105,349.14
42.33707,-94.18724,325.13
41.65539,-106.05699,2195.54
42.35575,-94.21162,325.08
42.29091,-94.23463,324.90
41.19300,-94.14500,348.29
42.29915,-94.21072,324.10
42.39761,-94.24976,324.39
31.27289,-99.87031,630.87
42.33482,-94.15823,322.16
42.32000,-94.22475,326.89
42.36264,-94.15596,319.04
42.33001,-94.16183,324.03
41.19320,-94.15007,344.38
42.33373,-94.20753,326.69
42.40415,-94.24954,323.34
34.71006,-102.65152,1203.38
42.33385,-94.11865,320.76
34.91949,-118.46629,1010.35
41.19063,-94.13532,347.00
32.55889,-107.50709,1422.27
42.30744,-94.15653,322.93
41.23458,-94.16447,339.37
34.92130,-118.47209,1021.86
34.70948,-102.64686,1202.89
34.91740,-118.47069,1006.26
42.37692,-94.12312,314.24
42.35767,-94.16174,318.88
31.22635,-99.94195,638.10
34.92910,-118.43989,1038.74
34.91539,-118.44769,972.45
34.92720,-118.44359,1028.71
32.56210,-107.50859,1425.74
34.92009,-118.47619,1020.10
31.22668,-99.93801,635.95
42.40418,-94.25545,321.90
31.25564,-99.92524,633.75
34.91584,-118.43356,968.75
41.17404,-94.11974,338.76
31.26304,-99.90562,638.15
34.91539,-118.45069,975.76
41.21654,-94.16249,347.55
42.34181,-94.14713,319.40
34.91140,-118.45519,959.48
34.90850,-118.46109,957.06
34.90799,-118.44989,945.15
41.22114,-94.13271,340.11
34.92250,-118.44719,1008.87
34.90900,-118.45879,957.42
31.26351,-99.90091,631.10
34.90950,-118.44099,945.59
41.64319,-106.03399,2180.11
34.91759,-118.44169,982.20
34.90850,-118.44709,945.35
34.92659,-118.45449,1035.38
42.34403,-94.16753,322.12
41.64549,-106.03219,2176.99
34.91799,-118.43739,983.16
34.91340,-118.45169,969.99
42.38604,-94.23508,325.41
34.91239,-118.45338,964.95
34.90889,-118.44488,944.87
34.90910,-118.44308,944.19
41.19315,-94.15469,348.36
42.32801,-94.21140,328.15
31.26666,-99.85817,632.36
41.19167,-94.16011,349.44
34.92580,-118.44488,1021.54
31.25418,-99.91775,631.69
34.91639,-118.44369,977.31
33.56929,-101.76209,945.61
34.92070,-118.47419,1018.23
33.56929,-101.75889,945.62
34.92780,-118.44129,1032.34
41.65099,-106.02919,2171.71
41.65279,-106.03779,2171.85
41.18075,-94.14202,344.56
33.56929,-101.76529,945.60
34.91110,-118.43709,949.99
41.65599,-106.02749,2165.83
34.92970,-118.43789,1038.65
34.90819,-118.46329,957.67
35.40949,-101.61039,1063.75
34.91803,-118.43975,984.01
34.91009,-118.43879,946.26
41.65489,-106.03779,2173.50
31.24872,-99.90695,624.48
34.91880,-118.46918,1009.26
42.31578,-94.21798,325.96
46.47179,-117.81769,586.35
40.81409,-76.30070,492.49
40.81349,-76.30390,499.36
40.81699,-76.29079,479.76
40.81216,-76.31982,493.08
40.81282,-76.30768,488.58
40.82091,-76.28010,496.49
40.81267,-76.31129,489.75
40.81809,-76.28720,486.47
46.42269,-117.74399,715.56
46.42180,-117.74219,721.02
46.35759,-117.82639,874.53
46.38728,-117.78209,820.47
46.36369,-117.85769,799.48
46.36489,-117.85889,788.54
46.37549,-117.88189,719.77
46.36859,-117.86649,729.05
46.36979,-117.86819,731.99
39.85349,-96.37647,403.83
46.36829,-117.87929,735.73
39.82586,-96.36345,399.61
46.37059,-117.88168,720.93
42.80289,-70.88070,-20.03
39.87098,-96.38471,403.08
43.30909,-91.81770,304.90
41.20600,-94.13037,342.48
41.22059,-94.14893,337.96
42.29308,-94.21333,322.85
41.23395,-94.15290,337.77
45.76180,-84.74157,165.66
41.21035,-94.16373,345.26
41.20762,-94.11512,340.03
41.21631,-94.13826,341.31
41.21941,-94.11500,331.50
41.65349,-106.05699,2190.64
41.21085,-94.12506,335.80
41.18010,-94.13811,333.08
41.19562,-94.11269,337.64
41.74139,-70.62380,-26.84
41.20357,-94.12170,335.89
34.91439,-118.47359,995.75
34.93899,-118.44529,1098.43
34.93399,-118.46769,1093.54
34.91270,-118.47578,998.88
34.92009,-118.46419,1012.76
34.94130,-118.45109,1127.08
34.92120,-118.45898,1008.21
34.91190,-118.46909,982.77
34.94019,-118.44379,1101.92
34.93619,-118.47649,1124.78
34.94649,-118.44498,1140.50
34.93599,-118.47219,1128.28
34.90780,-118.46599,960.30
34.90739,-118.46859,960.87
34.92479,-118.45559,1028.23
34.94500,-118.44629,1140.94
34.94260,-118.44949,1138.27
34.92070,-118.46189,1009.32
34.94379,-118.44789,1140.58
34.92569,-118.46649,1043.93
34.94630,-118.45159,1164.95
34.92319,-118.45729,1020.72
34.93200,-118.47599,1091.30
34.94120,-118.44199,1103.59
43.87029,-83.25469,152.60
31.25418,-99.92168,634.59
43.52869,-111.82739,1681.63
31.23197,-99.96755,634.74
43.52070,-111.80778,1673.08
31.28629,-99.88892,619.00
34.91230,-118.43539,955.94
41.64879,-106.03029,2171.54
34.91349,-118.43409,959.32
34.90770,-118.45189,945.33
34.92120,-118.44899,1003.04
35.38599,-101.59309,1052.30
43.87129,-83.24470,151.35
